ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045577	GO:0045577	regulation of B cell differentiation	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	SYK	1
GO:0060351	GO:0060351	cartilage development involved in endochondral bone morphogenesis	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	CBS	1
GO:0090322	GO:0090322	regulation of superoxide metabolic process	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	SYK	1
GO:1900181	GO:1900181	negative regulation of protein localization to nucleus	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	DCLK1	1
GO:2000406	GO:2000406	positive regulation of T cell migration	1/916	34/18614	0.820446418165256	0.935134472095617	0.842335017114152	WNT5A	1
GO:0002090	GO:0002090	regulation of receptor internalization	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	SYK/LPAR1	2
GO:0002712	GO:0002712	regulation of B cell mediated immunity	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	SLC15A4/FCGR2B	2
GO:0002889	GO:0002889	regulation of immunoglobulin mediated immune response	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	SLC15A4/FCGR2B	2
GO:0031638	GO:0031638	zymogen activation	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	CTSL/CTSH	2
GO:0048255	GO:0048255	mRNA stabilization	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	TENT4A/TENT5A	2
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	BBC3/DAB2IP	2
GO:0070542	GO:0070542	response to fatty acid	2/916	63/18614	0.823149185452544	0.936731875676461	0.843773899983685	SCD/HES1	2
GO:0048259	GO:0048259	regulation of receptor-mediated endocytosis	4/916	115/18614	0.823565478768387	0.936782493795464	0.843819494938645	DAB2/SYK/APOC1/LPAR1	4
GO:1990748	GO:1990748	cellular detoxification	4/916	115/18614	0.823565478768387	0.936782493795464	0.843819494938645	CYGB/FANCC/PIM1/HBQ1	4
GO:0043271	GO:0043271	negative regulation of ion transport	5/916	140/18614	0.824636451705551	0.937595045833035	0.844551412170762	KCNE4/HES1/ANK3/ACTN2/WNK4	5
GO:0031349	GO:0031349	positive regulation of defense response	18/916	441/18614	0.824651963312564	0.937595045833035	0.844551412170762	NPAS2/CAMK2N1/SYK/TLR4/SLC15A4/CADM1/EMILIN2/FYN/HMGB2/RNF125/PVR/MAP2K6/IRF7/DAB2IP/RASGRP1/CEBPA/WNT5A/TNFRSF11A	18
GO:0048525	GO:0048525	negative regulation of viral process	3/916	90/18614	0.826056068290293	0.938611632940414	0.845467116750204	TRIM32/PROX1/IFITM3	3
GO:0010466	GO:0010466	negative regulation of peptidase activity	9/916	236/18614	0.826420180196098	0.938611632940414	0.845467116750204	ITIH5/MICAL1/SERPINF1/NR4A1/TNFAIP8/COL7A1/SORL1/BIRC7/SPOCK1	9
GO:0018205	GO:0018205	peptidyl-lysine modification	15/916	374/18614	0.826482986260073	0.938611632940414	0.845467116750204	BCL11A/PRKAA2/H1-4/H1-5/HDAC4/MLLT6/BRCA1/H1-2/EOMES/DOT1L/RASD2/EGR2/KLF15/ISL1/ZMIZ1	15
GO:0010633	GO:0010633	negative regulation of epithelial cell migration	4/916	116/18614	0.828652391037101	0.938611632940414	0.845467116750204	SERPINF1/NOTCH1/DAB2IP/CARD10	4
GO:0031056	GO:0031056	regulation of histone modification	5/916	141/18614	0.829266315580682	0.938611632940414	0.845467116750204	H1-5/MLLT6/BRCA1/PRMT6/ISL1	5
GO:0001893	GO:0001893	maternal placenta development	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	STOX2	1
GO:0002446	GO:0002446	neutrophil mediated immunity	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	SYK	1
GO:0002719	GO:0002719	negative regulation of cytokine production involved in immune response	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	TGFB2	1
GO:0006301	GO:0006301	postreplication repair	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	BRCA1	1
GO:0032366	GO:0032366	intracellular sterol transport	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	GRAMD1A	1
GO:0045943	GO:0045943	positive regulation of transcription by RNA polymerase I	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	ERBB2	1
GO:0051968	GO:0051968	positive regulation of synaptic transmission, glutamatergic	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	GRIN2B	1
GO:0071398	GO:0071398	cellular response to fatty acid	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	HES1	1
GO:0090050	GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	FOXC2	1
GO:1901099	GO:1901099	negative regulation of signal transduction in absence of ligand	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	TERT	1
GO:2000352	GO:2000352	negative regulation of endothelial cell apoptotic process	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	TERT	1
GO:2001240	GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/916	35/18614	0.829298467732566	0.938611632940414	0.845467116750204	TERT	1
GO:0008544	GO:0008544	epidermis development	15/916	375/18614	0.829398227589327	0.938611632940414	0.845467116750204	UGCG/POU3F1/CYP26B1/HOXC13/HES1/PDGFA/TGFB2/NOTCH1/MYCL/HOXB13/JAG2/LAMA3/COL7A1/LDB2/WNT5A	15
GO:0006303	GO:0006303	double-strand break repair via nonhomologous end joining	2/916	64/18614	0.829830288698064	0.938611632940414	0.845467116750204	HMGB2/KDM4D	2
GO:0044091	GO:0044091	membrane biogenesis	2/916	64/18614	0.829830288698064	0.938611632940414	0.845467116750204	UGCG/ANK3	2
GO:0048278	GO:0048278	vesicle docking	2/916	64/18614	0.829830288698064	0.938611632940414	0.845467116750204	UNC13A/SNAP25	2
GO:0070050	GO:0070050	neuron cellular homeostasis	2/916	64/18614	0.829830288698064	0.938611632940414	0.845467116750204	P2RY1/CACNB4	2
GO:1905953	GO:1905953	negative regulation of lipid localization	2/916	64/18614	0.829830288698064	0.938611632940414	0.845467116750204	TTC39B/APOC1	2
GO:0007029	GO:0007029	endoplasmic reticulum organization	3/916	91/18614	0.831684500614178	0.940286784517578	0.846976032178439	TMEM38A/EMC10/TLE6	3
GO:0097581	GO:0097581	lamellipodium organization	3/916	91/18614	0.831684500614178	0.940286784517578	0.846976032178439	VAV3/VAV2/PLCE1	3
GO:0030100	GO:0030100	regulation of endocytosis	8/916	214/18614	0.832136474973766	0.940413811077947	0.847090453069867	STON2/DAB2/SYK/RAB17/STON1/APOC1/WNT5A/LPAR1	8
GO:0031668	GO:0031668	cellular response to extracellular stimulus	10/916	261/18614	0.832170109862386	0.940413811077947	0.847090453069867	PRKAA2/BRIP1/TFEB/SLC7A5/CBS/UCN2/P2RX7/PIM1/TNFRSF11A/KIF26A	10
GO:0001819	GO:0001819	positive regulation of cytokine production	20/916	489/18614	0.832995799299673	0.941135836921761	0.847740827609202	RORA/PTPRJ/FZD5/SYK/TRIM32/TLR4/CADM1/SLC7A5/HMGB2/SEMA7A/BRCA1/C1QTNF3/AKAP12/IRF7/P2RX7/RASGRP1/SORL1/WNT5A/ISL1/AGER	20
GO:0019751	GO:0019751	polyol metabolic process	4/916	117/18614	0.833616897576569	0.941626439562504	0.848182744569937	PLPP2/NUDT11/P2RY1/ACER2	4
GO:0006164	GO:0006164	purine nucleotide biosynthetic process	10/916	262/18614	0.835539795354695	0.942452260483898	0.84892661392853	ACSL3/ADCY2/AK4/ELOVL7/DCK/PDK1/PKLR/NMRK2/ADCY1/ELOVL2	10
GO:0006879	GO:0006879	cellular iron ion homeostasis	2/916	65/18614	0.836283023013412	0.942452260483898	0.84892661392853	ERFE/BMP6	2
GO:0046888	GO:0046888	negative regulation of hormone secretion	2/916	65/18614	0.836283023013412	0.942452260483898	0.84892661392853	PFKL/GNAZ	2
GO:0072577	GO:0072577	endothelial cell apoptotic process	2/916	65/18614	0.836283023013412	0.942452260483898	0.84892661392853	TERT/DAB2IP	2
GO:1905515	GO:1905515	non-motile cilium assembly	2/916	65/18614	0.836283023013412	0.942452260483898	0.84892661392853	CEP131/KCNJ10	2
GO:0000422	GO:0000422	autophagy of mitochondrion	3/916	92/18614	0.837155754441548	0.942452260483898	0.84892661392853	BNIP3/FZD5/CERS1	3
GO:0045185	GO:0045185	maintenance of protein location	3/916	92/18614	0.837155754441548	0.942452260483898	0.84892661392853	INSIG1/ANK3/SORL1	3
GO:0060761	GO:0060761	negative regulation of response to cytokine stimulus	3/916	92/18614	0.837155754441548	0.942452260483898	0.84892661392853	H2BC11/SH2B3/BIRC7	3
GO:0061726	GO:0061726	mitochondrion disassembly	3/916	92/18614	0.837155754441548	0.942452260483898	0.84892661392853	BNIP3/FZD5/CERS1	3
GO:0000154	GO:0000154	rRNA modification	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	TFB1M	1
GO:0000423	GO:0000423	mitophagy	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	CERS1	1
GO:0010984	GO:0010984	regulation of lipoprotein particle clearance	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	APOC1	1
GO:0019068	GO:0019068	virion assembly	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	MVB12B	1
GO:0048261	GO:0048261	negative regulation of receptor-mediated endocytosis	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	APOC1	1
GO:0051930	GO:0051930	regulation of sensory perception of pain	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	EDNRB	1
GO:0051931	GO:0051931	regulation of sensory perception	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	EDNRB	1
GO:0060218	GO:0060218	hematopoietic stem cell differentiation	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	SH2B3	1
GO:0140632	GO:0140632	inflammasome complex assembly	1/916	36/18614	0.837714561362846	0.942452260483898	0.84892661392853	TLR4	1
GO:0050921	GO:0050921	positive regulation of chemotaxis	5/916	143/18614	0.838227839658568	0.942608811434841	0.849067629313885	PDGFD/PGF/WNT5A/AGER/LPAR1	5
GO:1903900	GO:1903900	regulation of viral life cycle	5/916	143/18614	0.838227839658568	0.942608811434841	0.849067629313885	TOP2A/PROX1/ADARB1/NOTCH1/IFITM3	5
GO:0002443	GO:0002443	leukocyte mediated immunity	16/916	401/18614	0.838619592460838	0.94283893940432	0.849274920193319	FZD5/SYK/TLR4/PIK3R6/SLC15A4/CADM1/EXO1/PVR/MICB/CEACAM1/CTSH/IRF7/P2RX7/FCGR2B/RASGRP1/AGER	16
GO:0070301	GO:0070301	cellular response to hydrogen peroxide	3/916	93/18614	0.842472905454426	0.946426622914289	0.852506574614098	BNIP3/PDGFD/FYN	3
GO:0010517	GO:0010517	regulation of phospholipase activity	2/916	66/18614	0.842513655415533	0.946426622914289	0.852506574614098	FGFR3/LPAR1	2
GO:2000272	GO:2000272	negative regulation of signaling receptor activity	2/916	66/18614	0.842513655415533	0.946426622914289	0.852506574614098	NCAPG2/DKK2	2
GO:0098754	GO:0098754	detoxification	5/916	144/18614	0.842561982614309	0.946426622914289	0.852506574614098	CYGB/ABCB1/FANCC/PIM1/HBQ1	5
GO:0003341	GO:0003341	cilium movement	7/916	193/18614	0.842944261405165	0.946529571495267	0.852599306940097	CEP131/SPEF2/CFAP43/KIF27/CELSR2/MNS1/CFAP73	7
GO:0009152	GO:0009152	purine ribonucleotide biosynthetic process	8/916	217/18614	0.843029314719341	0.946529571495267	0.852599306940097	ACSL3/ADCY2/AK4/ELOVL7/PDK1/PKLR/ADCY1/ELOVL2	8
GO:0034250	GO:0034250	positive regulation of cellular amide metabolic process	6/916	169/18614	0.844009825860555	0.946803747116276	0.852846274337094	TENT4A/CHRNA7/PASK/ERBB2/PLA2G6/PRR16	6
GO:0014059	GO:0014059	regulation of dopamine secretion	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	KCNA2	1
GO:0022616	GO:0022616	DNA strand elongation	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	TERT	1
GO:0031646	GO:0031646	positive regulation of nervous system process	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	EGR2	1
GO:0033280	GO:0033280	response to vitamin D	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	PIM1	1
GO:0044319	GO:0044319	wound healing, spreading of cells	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	CEACAM1	1
GO:0046466	GO:0046466	membrane lipid catabolic process	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	ACER2	1
GO:0048741	GO:0048741	skeletal muscle fiber development	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	DNER	1
GO:0070536	GO:0070536	protein K63-linked deubiquitination	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	BRCA1	1
GO:0090151	GO:0090151	establishment of protein localization to mitochondrial membrane	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	BBC3	1
GO:0090505	GO:0090505	epiboly involved in wound healing	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	CEACAM1	1
GO:0120033	GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	RAP1GAP	1
GO:1902745	GO:1902745	positive regulation of lamellipodium organization	1/916	37/18614	0.845716147205866	0.946803747116276	0.852846274337094	PLCE1	1
GO:0061136	GO:0061136	regulation of proteasomal protein catabolic process	7/916	194/18614	0.846644121380662	0.947632102984709	0.853592427083499	CBFA2T3/TRIB2/DAB2/CDK2/NKD2/DAB2IP/CEBPA	7
GO:0071774	GO:0071774	response to fibroblast growth factor	4/916	120/18614	0.847794449108587	0.948477053347342	0.854353527544884	NR4A1/GPC1/WNT5A/FGFR3	4
GO:0038034	GO:0038034	signal transduction in absence of ligand	2/916	67/18614	0.848528389857078	0.948477053347342	0.854353527544884	TERT/WWOX	2
GO:0051205	GO:0051205	protein insertion into membrane	2/916	67/18614	0.848528389857078	0.948477053347342	0.854353527544884	BBC3/EMC10	2
GO:0060193	GO:0060193	positive regulation of lipase activity	2/916	67/18614	0.848528389857078	0.948477053347342	0.854353527544884	FGFR3/LPAR1	2
GO:0097192	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	2/916	67/18614	0.848528389857078	0.948477053347342	0.854353527544884	TERT/WWOX	2
GO:1901224	GO:1901224	positive regulation of NIK/NF-kappaB signaling	2/916	67/18614	0.848528389857078	0.948477053347342	0.854353527544884	TLR4/AGER	2
GO:0034599	GO:0034599	cellular response to oxidative stress	11/916	290/18614	0.850173538521962	0.95004368485877	0.855764692056907	BNIP3/PTPRK/PDGFD/PRKAA2/TLR4/FANCD2/PDK1/FYN/AGAP3/FANCC/SLC1A1	11
GO:2000278	GO:2000278	regulation of DNA biosynthetic process	4/916	121/18614	0.85228792709315	0.95004368485877	0.855764692056907	AURKB/KCNK2/CERS1/PKIB	4
GO:0048704	GO:0048704	embryonic skeletal system morphogenesis	3/916	95/18614	0.852657275128958	0.95004368485877	0.855764692056907	CHST11/TGFBR1/FOXC2	3
GO:0002369	GO:0002369	T cell cytokine production	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	FZD5	1
GO:0002724	GO:0002724	regulation of T cell cytokine production	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	FZD5	1
GO:0007020	GO:0007020	microtubule nucleation	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	SLAIN1	1
GO:0014046	GO:0014046	dopamine secretion	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	KCNA2	1
GO:0032373	GO:0032373	positive regulation of sterol transport	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	ABCA8	1
GO:0032376	GO:0032376	positive regulation of cholesterol transport	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	ABCA8	1
GO:0033260	GO:0033260	nuclear DNA replication	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	CDT1	1
GO:0043618	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	STOX1	1
GO:0045191	GO:0045191	regulation of isotype switching	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	SLC15A4	1
GO:0045880	GO:0045880	positive regulation of smoothened signaling pathway	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	KIF7	1
GO:0046839	GO:0046839	phospholipid dephosphorylation	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	PLPP2	1
GO:0090504	GO:0090504	epiboly	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	CEACAM1	1
GO:0140894	GO:0140894	NA	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	SLC15A4	1
GO:1901661	GO:1901661	quinone metabolic process	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	FDXR	1
GO:1902229	GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/916	38/18614	0.853323619303591	0.95004368485877	0.855764692056907	TRIM32	1
GO:0002704	GO:0002704	negative regulation of leukocyte mediated immunity	2/916	68/18614	0.854333358259482	0.950118250335363	0.855831857917942	CEACAM1/FCGR2B	2
GO:0006406	GO:0006406	mRNA export from nucleus	2/916	68/18614	0.854333358259482	0.950118250335363	0.855831857917942	DDX39B/DDX25	2
GO:0016445	GO:0016445	somatic diversification of immunoglobulins	2/916	68/18614	0.854333358259482	0.950118250335363	0.855831857917942	SLC15A4/EXO1	2
GO:0035019	GO:0035019	somatic stem cell population maintenance	2/916	68/18614	0.854333358259482	0.950118250335363	0.855831857917942	HES1/LDB2	2
GO:0070936	GO:0070936	protein K48-linked ubiquitination	2/916	68/18614	0.854333358259482	0.950118250335363	0.855831857917942	SKP2/TRIM32	2
GO:0002687	GO:0002687	positive regulation of leukocyte migration	5/916	147/18614	0.854993338343244	0.950642416573611	0.856304007742851	PDGFD/PGF/JAM3/WNT5A/AGER	5
GO:0045807	GO:0045807	positive regulation of endocytosis	3/916	96/18614	0.857530701170708	0.953253298742378	0.858655795150904	DAB2/SYK/WNT5A	3
GO:0031667	GO:0031667	response to nutrient levels	19/916	477/18614	0.858280870391976	0.953876776776614	0.859217401418569	BNIP3/TYMS/PRKAA2/CCND1/BRIP1/CYP26B1/SLC8A1/TFEB/PROX1/SLC7A5/CBS/IGFBP2/PKLR/UCN2/VGF/WNK4/SORL1/PIM1/TNFRSF11A	19
GO:2000058	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	6/916	173/18614	0.859185529505784	0.954300956231412	0.859599486796639	CBFA2T3/TRIB2/DAB2/CDK2/NKD2/CEBPA	6
GO:0009311	GO:0009311	oligosaccharide metabolic process	2/916	69/18614	0.859934612579311	0.954300956231412	0.859599486796639	ST6GALNAC1/GAA	2
GO:0045576	GO:0045576	mast cell activation	2/916	69/18614	0.859934612579311	0.954300956231412	0.859599486796639	SYK/RASGRP1	2
GO:0031281	GO:0031281	positive regulation of cyclase activity	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	P2RY11	1
GO:0043403	GO:0043403	skeletal muscle tissue regeneration	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	IGF1	1
GO:0043631	GO:0043631	RNA polyadenylation	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	TENT4A	1
GO:0045616	GO:0045616	regulation of keratinocyte differentiation	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	NOTCH1	1
GO:0045730	GO:0045730	respiratory burst	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	RAC3	1
GO:0046329	GO:0046329	negative regulation of JNK cascade	1/916	39/18614	0.860556369342238	0.954300956231412	0.859599486796639	MECOM	1
