Name	501mel_RepI	501mel_RepII	501mel_sg6_XLOC_d3_I	501mel_sg6_XLOC_d3_II	501mel_sg7_XLOC_d3_I	501mel_sg7_XLOC_d3_II	501mel_sg6_XLOC_d5_I	501mel_sg6_XLOC_d5_II	501mel_sg7_XLOC_d5_I	501mel_sg7_XLOC_d5_II
ENSG00000178597	0	0	0	0	0	0	0	0	0	0
ENSG00000274987	0.554103	0.582783	0.397018	0.356659	0.120313	0.339382	0.106085	0.332147	0.30634	0.280116
ENSG00000253669	0.273807	0.360904	0.424655	0.249497	0.082114	0.840789	0.306844	0.135378	0.298675	0.206911
ENSG00000228901	0	0	0	0	0	0	0	0	0.180952	0
ENSG00000254872	0	0.01907	0	0	0	0	0	0	0	0
ENSG00000285999	0.503422	0.826395	0.454046	0.761146	0.482575	0.305496	0.728674	0.871808	0.298848	0.347307
ENSG00000172289	0	0.076625	0	0	0	0	0	0	0	0
ENSG00000134250	60.9378	61.0828	86.4968	71.3364	77.1356	99.3084	86.1145	76.0819	79.8104	65.9463
ENSG00000249368	0	0	0	0	0	0	0	0	0	0
ENSG00000144407	0.937388	0.960636	0.789897	1.0682	0.895819	0.879355	0.597202	0.738438	0.494718	0.709968
ENSG00000278434	1.37753	2.00792	0.76566	1.41812	0.411442	1.34408	0.872995	1.02997	0.681059	0.689799
ENSG00000233084	0	0.624304	0.695859	0.453381	1.41447	0	1.00924	0.724995	0.206342	0.922285
ENSG00000202276	0	0	0	0	0	0	0	0	0	0
ENSG00000284623	0	0	0	0	0	0	0	0	0	0
ENSG00000233105	0	0	0	0	0	0	0	0	0	0
ENSG00000268055	0	0	0	0	0	0	0	0	0	0
ENSG00000271869	1.7662	0.263614	0.240165	0	0.651742	0.409918	0.384043	1.48854	0.74264	0.503144
ENSG00000265347	0	0	0	0	0	0	0	0	0	0
ENSG00000236963	0	0	0	0	0.033774	0	0	0.082394	0	0
ENSG00000222335	0	0	0	0	0	0	0	0	0	0
ENSG00000250062	0	0	0	0	0	0	0	0	0	0
ENSG00000229800	0	0	0.036965	0.10008	0.034339	0.031613	0.059321	0.023636	0.170352	0
ENSG00000167325	65.3147	73.9624	62.7518	43.7842	63.8727	52.7184	63.9583	44.6169	64.4439	42.4541
ENSG00000230062	0	0	0	0	0	0	0	0	0	0
ENSG00000249079	0	0	0	0	0	0	0.218778	0	0	0
ENSG00000226205	0.090665	0.288096	0	0	0.07985	0	0	0	0	0
ENSG00000250027	0	0	0	0	0	0	0.338485	0	0.163464	0.093346
ENSG00000284676	0	0.031958	0	0	0	0	0	0	0	0
ENSG00000224031	0	0	0.58506	0	0.784266	0.499529	0.698936	1.26526	0.903281	0
ENSG00000222431	0	0	0	0	0	0	0	0	0	0
ENSG00000238267	0.570807	0	0	0.162558	0	0	0.145273	0	0	0
ENSG00000257885	0	0	0	0	0	0	0	0	0	0
ENSG00000259397	0	0	0	0	0	0	0	0	0	0
ENSG00000116857	23.5893	29.9469	33.8997	20.6786	34.0518	26.6761	34.8677	16.6501	32.8868	19.9107
ENSG00000250310	0	0	0.268126	0	0	0	0	0	0	0
ENSG00000218834	0	0	0	0	0	0	0	0	0	0
ENSG00000248029	0	0	0	0	0	0	0	0	0	0
ENSG00000205412	0	0	0.067041	0	0	0	0	0	0	0
ENSG00000265538	0	0	0	0	0	0	0	0	0	0
ENSG00000097046	20.356	21.2273	11.4863	20.5449	11.8177	16.2759	15.1404	24.388	14.5471	24.7889
ENSG00000272911	0	1.34435	0	0.36812	0	0.349392	0	0.754921	0.625928	0
ENSG00000066455	7.04927	8.24409	10.1012	11.7935	9.80787	15.2618	11.4594	12.5933	11.32	12.185
ENSG00000268173	0.325708	0.365528	0	0.075303	0.070305	0.065009	0.143562	0	0	0
ENSG00000174680	0	0	0	0	0	0	0.191377	0	0	0
ENSG00000224516	0	0	0	0	0	0	0	0	0	0
ENSG00000227840	0	0	0	0	0	0	0	0	0	0
ENSG00000171495	0	0	0	0	0	0	0	0	0	0
ENSG00000286997	0.025942	0	0.050266	0.011353	0.023488	0.010747	0.020172	0.016153	0.028918	0.04047
ENSG00000164031	38.5956	38.535	41.3779	67.7094	30.7452	54.0577	47.2216	74.4097	42.6566	69.1572
ENSG00000237011	0	0	0	0	0	0	0	0	0	0
ENSG00000284883	0	0	0	0	0	0	0	0	0	0
ENSG00000233427	0	0	0	0	0.052851	0.097798	0	0	0	0
ENSG00000213049	0	0	0	0	0	0	0	0	0.051921	0
ENSG00000185031	0.491075	1.26876	0.987746	1.99653	1.0637	0.675792	0.85593	1.13625	0.576661	1.09911
ENSG00000266826	0.204779	0.043546	0	0	0	0.067264	0	0	0	0
ENSG00000136573	0	0	0	0	0	0	0	0.098919	0	0
ENSG00000113141	50.6167	62.1326	57.429	67.4502	52.4464	74.041	58.916	73.1675	59.8247	65.3162
ENSG00000158528	3.1595	4.77843	4.74712	5.07477	3.83722	4.46441	5.23076	4.79819	4.26372	4.19989
ENSG00000249128	0	0	0	0	0	0	0	0	0	0
ENSG00000232906	0.301763	0.214693	0.097003	0.21874	0.044928	0	0.077823	0.123752	0.074551	0.15551
ENSG00000254937	0	0	0	0	0	0	0	0	0	0
ENSG00000224231	0	0	0	0	0	0	0	0	0	0
ENSG00000162733	0.313097	0.051048	6.31401	3.21539	6.2022	9.24343	4.9877	3.94158	4.55163	3.50416
ENSG00000221916	1.16922	1.44315	0.18686	0.084097	0.085621	0	0.074923	0.590485	0.431831	0.397241
ENSG00000174827	0.128718	0.118953	0.319872	1.24456	0.648286	0.614942	0.608015	0.591497	0.509018	0.560509
ENSG00000274777	0	0	0	0	0	0	0	0	0	0
ENSG00000223437	0	0	0	0	0	0	0	0	0	0
ENSG00000287661	0	0	0	0.027478	0	0.052063	0	0	0	0
ENSG00000145020	0.145213	0.080484	0.118766	0.326032	0.54214	0.146439	0.015848	0.014036	0.035574	0.197179
ENSG00000145839	0	0	0	0	0	0	0	0	0	0
ENSG00000282925	0	0	0	0	0	0.027988	0	0	0	0
ENSG00000225904	0	0	0	0	0	0	0	0	0	0
ENSG00000257458	0	0	0	0	0	0	0	0	0	0
ENSG00000279001	0	0	0	0	0	0	0	0	0	0
ENSG00000250500	0	0	0	0	0	0	0	0	0	0
ENSG00000231464	0	0	0	0.071745	0	0	0	0	0	0.160592
ENSG00000229256	0.05892	0	0	0	0	0.048523	0.045509	0	0	0.060585
ENSG00000058668	9.60255	7.56159	16.1437	13.039	17.4965	16.612	18.6404	13.6663	21.669	12.6445
ENSG00000286542	0	0	0	0	0	0	0	0	0	0
ENSG00000165209	14.1014	14.413	8.76718	8.28656	6.88503	4.44588	10.827	10.107	10.495	9.73299
ENSG00000238020	0	0	0	0.143371	0	0	0	0	0	0
ENSG00000223867	0	0	0	0	0	0.871472	0	0	0	0
ENSG00000237285	0	0.147217	0	0	0	0	0	0	0	0
ENSG00000233803	0.717342	1.14593	0	1.07933	0.798052	0	0.45604	0.676542	0.38763	0
ENSG00000231084	0	0	0	0	0	0	0	0	0	0
ENSG00000088002	0.335215	0.255645	0.323363	0.125015	0.29421	0.079014	0.259435	0.088442	0.319486	0.208512
ENSG00000241777	0	0	0	0	0	0	0	0	0	0
ENSG00000198830	255.981	282.34	163.079	214.814	161.775	222.515	202.29	250.693	205.038	229.007
ENSG00000220871	0	0	0	0	0	0.410159	0	0	0	0
ENSG00000233517	0	0	0	0	0	0	0	0	0	0
ENSG00000100353	158.042	167.983	95.0687	141.461	95.4579	104.999	110.147	139.601	114.132	133.458
ENSG00000279908	0	0	0	0.014962	0	0	0	0	0	0
ENSG00000227167	0	0	0	0	0	0	0	0	0	0
ENSG00000235954	6.4165	9.714	8.65621	8.30377	7.82406	6.66446	5.59939	9.64129	5.54566	5.82429
ENSG00000243296	0	0	0	0	0	0	0	0	0	0
ENSG00000162366	0	0	0	0	0	0	0	0	0	0
ENSG00000273059	0	0.471665	0.214753	0	0	0	0.343784	0.400097	0.16605	0.225427
ENSG00000285896	0	0	0	0	0	0	0	0	0	0
ENSG00000266668	0	0	0	0	0	0	0	0	0	0
ENSG00000125255	0	0	0	0	0	0	0	0	0	0
ENSG00000211807	0	0	0	0	0	0	0	0	0	0
ENSG00000127528	1.97918	1.41757	4.35126	1.83273	2.20315	1.97385	2.36533	1.42519	1.17412	1.51957
ENSG00000283422	0	0	0	0	0	0.015536	0	0	0	0
ENSG00000200985	0	0	0	0	0	0	0	0	0	0
ENSG00000284665	0	0	0	0	0	0	0	0	0	0
ENSG00000237992	0	0	0	0	0	0	0	0	0	0
ENSG00000153012	0.00828	0	0	0	0	0	0.006442	0	0	0
ENSG00000232857	0	0	0	0	0	0.068193	0	0	0	0
ENSG00000223432	0	0	0	0	0	0	0	0	0	0
ENSG00000227094	0	0	0	0	0	0	0	0	0.122636	0
ENSG00000136928	0	0.023938	0	0	0	0	0	0	0.014625	0
ENSG00000233593	24.2465	24.9884	11.5699	16.1684	11.479	16.0761	12.8607	15.3735	14.9506	13.8458
ENSG00000283894	0	0	0	0	0	0	0	0	0	0
ENSG00000270445	0	0	0	0	0	0	0	0	0.51513	0
ENSG00000100031	0.630136	0.769601	0	0.281178	0.258747	0.17246	0	0.773194	0.087666	0.386891
ENSG00000230212	0.462475	0.274138	0.049548	0.13407	0.045886	0.1695	0.238506	0.063197	0.076164	0.052948
ENSG00000157873	109.945	139.233	82.3813	92.6333	56.7834	76.2775	79.9395	76.5423	75.4841	73.3794
ENSG00000231726	0	0	0	0	0	0	0	0	0	0
ENSG00000284716	0	0	0	0	0	0	0	0.0382	0	0
ENSG00000155367	0.314524	0.235801	0.289672	0.137224	0.127939	0.39	0.181731	0.15573	0.18674	0.130259
ENSG00000226022	0	0	0	0	0	0	0	0	0	0
ENSG00000243572	0	0	0	0	0	0	0	0	0	0
ENSG00000075651	37.1301	52.4142	44.1871	63.8703	45.9623	67.9733	44.1948	55.1236	47.0377	52.0056
ENSG00000250346	0	0	0.048501	0	0	0	0	0	0	0
ENSG00000228438	0	0	0	0	0	0	0	0	0	0
ENSG00000265160	0	0	0	0	0	0	0	0	0	0
ENSG00000152292	0.088277	0.057761	0.452701	0.168554	0.466894	0.177211	0.137102	0.142825	0.189131	0.215531
ENSG00000199436	0	0	0	0	8.87727	2.89812	5.00036	2.42856	5.24077	3.81096
ENSG00000284674	0	0	0	0	0	0	0	0	0	0
ENSG00000283768	0	0	0	0	0	0	0	0	0	0
ENSG00000135837	25.9268	29.7323	28.895	36.362	23.4241	29.0094	29.073	32.9163	31.0893	28.4762
ENSG00000240424	0	0	0	0	0	0	0	0	0	0
ENSG00000235756	0	0	0	0	0	0	0	0	0	0
ENSG00000266188	0	0	0	0	0	0	0	0	0	0
ENSG00000261497	0	0	0	0	0	0	0	0	0	0
ENSG00000198216	0	0	0.014925	0.023503	0.006983	0.019146	0	0.019206	0	0.055795
ENSG00000250786	20.2004	22.6324	17.3214	19.9386	14.7872	14.7603	13.8714	17.6524	16.4388	15.6321
ENSG00000286273	0.138934	0.494605	0.089365	0.161242	0.041429	0.152855	0.071699	0.171149	0.034334	0.047778
ENSG00000207321	0	0	0	0	0	0	0	0	0	0
ENSG00000280295	0.036401	0	0.070328	0	0	0	0.028215	0.022493	0	0
ENSG00000239545	0	0	0	0	0	0	0	0.263518	0	0
ENSG00000128709	0	0	0	0.027314	0	0	0	0.038747	0	0
ENSG00000196408	0	0	0.132339	0	0.204009	0	0.328174	0	0	0
ENSG00000224986	0.933989	2.3868	0.419711	0.91892	0.996939	0.512789	0.865758	0.763099	0.645577	0.511934
ENSG00000270487	0	0	0	0	2.34504	0	0	1.86281	0	0
ENSG00000248705	0	0	0	0	0	0	0	0	0	0
ENSG00000069275	86.5773	76.0323	72.5611	117.968	72.5762	93.667	101.058	167.054	135.414	130.668
ENSG00000221711	0	0	0	0	0	0	0	0	0	0
ENSG00000276376	0	0	0	0	0	0	0	0	0	0
ENSG00000271096	0.914138	0	0	0.787757	0	0	0	0.268943	0	0
ENSG00000250149	0	0	0	0	0	0	0	0	0	0
ENSG00000235804	0	0	0	0	0	0	0	0	0	0
ENSG00000218672	0	0	0	0	0	0	0	0	0	0
ENSG00000287266	0	0	0	0	0	0	0	0	0	0
ENSG00000156735	17.5055	13.5648	22.6779	32.2877	20.8684	25.9036	23.511	26.2727	26.1455	29.5165
ENSG00000237072	0	0	0	0	0	0	0	0	0	0
ENSG00000233975	0.216107	0.225973	0.205744	0	0.185219	0.351307	0.329521	0	0.159085	0
ENSG00000158195	43.6296	48.3662	59.8749	51.7065	46.6936	59.473	58.8176	50.9483	62.1637	44.8894
ENSG00000066136	48.6677	49.7954	47.5952	62.1554	49.8706	45.0685	48.7028	62.0386	46.9508	60.9121
ENSG00000164053	5.50245	8.3442	5.08428	7.003	2.96702	6.55846	3.61652	8.80024	4.9297	7.04616
ENSG00000196758	0	0.03203	0	0	0	0	0	0	0	0
ENSG00000232916	0	0	0	0.46538	0	0	0	0	0	0
ENSG00000235251	0	0	0	0	0	0	0	0	0	0
ENSG00000202248	0	0	0	0	0	0	0	0	0	0
ENSG00000235491	0	0	0	0	0	0	0	0	0	0
ENSG00000127084	0.018271	0.019617	0	0.111846	0.033021	0.015128	0.027054	0.371273	0.027145	1.29705
ENSG00000259218	0	0	0	0	0	0	0	0	0	0
ENSG00000206888	0	0	0	0	0	0	0	0	0	0
ENSG00000181273	0	0	0	0	0	0	0	0	0	0
ENSG00000279045	7.60405	8.43734	10.353	13.2901	6.64876	11.2425	8.36312	8.48976	6.45364	7.95486
ENSG00000224810	0.207753	0.742862	0.603058	0.383241	0.249878	0.38203	0.51981	0.70196	0.325695	0.622659
ENSG00000236105	0	0	0	0	0	0	0	0	0	0
ENSG00000202329	0	0	0	0	0	0	0	0	0	0
ENSG00000128610	0	0	0	0	0	0	0	0	0	0
ENSG00000257496	0	0	0	0	0	0	0	0	0	0
ENSG00000175820	0.007345	0.013183	0.018999	0.021466	0.0534	0.010155	0.038126	0.056596	0.016386	0.035737
ENSG00000251126	0	0	0	0	0	0	0	0	0	0
ENSG00000238754	2.43823	2.68968	0	0	0	0	0	0	0	0
ENSG00000234624	3.25365	1.70531	1.55356	2.09657	0.34492	0.331687	0.921448	0.239122	0.297982	1.20952
ENSG00000225159	0.079944	0	0	0.138993	0	0	0	0.097731	0.059043	0.164371
ENSG00000275360	0	0	0	0	0	0	0	0	0	0
ENSG00000222650	0	0	0	0	0	0	0	0	0	0
ENSG00000231510	0	0	0	0	0	0	0	0	0	0
ENSG00000241048	0	0	0	0	0	0	0	0	0	0
ENSG00000225742	0.247062	0.058063	0.109612	0	0	0.06766	0	0	0	0
ENSG00000234614	0.172328	0.722561	0	0.294819	0	0.140375	0.526668	0.102601	0.507587	0
ENSG00000248847	0	0	0	0	0	0	0	0	0	0
ENSG00000243289	0	0	3.98622	0.368429	1.92306	0	0.412512	1.02892	0	0
ENSG00000270661	0.090633	0.16182	0.029206	0	0.054366	0.049955	0.023437	0.056117	0.201809	0.312889
ENSG00000236018	0.093259	0	0	0.080551	0.167162	0	0.144246	0.226358	0	0
ENSG00000100600	12.0226	12.8311	13.1942	12.0419	12.7196	16.0609	12.8542	14.0504	14.5963	11.4576
ENSG00000252766	0	0	0	0	0	0	0	0	0	0
ENSG00000286822	0	0	0	0	0	0	0	0	0	0
ENSG00000163485	0.025884	0	0.234683	0	0.168503	0	0.138121	0.045048	0.218606	0
ENSG00000090020	9.45457	10.1751	15.1936	11.2619	16.0763	15.2312	15.7035	9.25015	14.5617	9.0678
ENSG00000277766	0	0	0	0	0	0	0	0	0	0
ENSG00000135070	12.1103	12.8497	10.8637	14.8808	11.003	19.7165	11.4352	12.8304	12.2288	15.6202
ENSG00000228757	0	0	0	0	0	1.9898	0	0	0	0
ENSG00000286747	0	0.168432	0	0	0	0	0	0	0	0.081213
ENSG00000113456	19.683	22.827	12.613	14.2961	12.1168	14.2821	11.6229	15.1201	12.771	17.0285
ENSG00000261573	0	0	0	0	0	0	0	0	0	0
ENSG00000286101	0	0	0	0	0	0	0	0	0	0
ENSG00000252651	0	0	0	0	0	0	0	0	0	0
ENSG00000271113	0.1118	0.11801	0.107043	0.096288	0.195608	0.091542	0.085831	0.067477	0	0.227213
ENSG00000173531	3.84202	3.85466	3.76425	5.20558	2.27728	3.68084	2.70108	1.98126	2.1783	1.56385
ENSG00000262097	0.074257	0	0	0	0	0.015235	0	0	0.105963	0
ENSG00000071051	38.5919	41.6939	22.3368	20.6571	22.3624	21.4753	28.3891	24.4408	29.2414	20.6587
ENSG00000266052	0	0	0	0	0	0	0	0	0	0
ENSG00000157765	0	0	0	0	0	0	0	0	0	0
ENSG00000272692	0.245392	0.624282	0.474434	0.455075	0.082784	0.253589	0.261737	0.303829	0.136596	0.285883
ENSG00000253368	9.47852	6.98222	10.7939	5.4121	6.25393	3.3541	8.09327	4.79751	8.35428	2.89118
ENSG00000266707	0	0	0.145858	0	0	0	0	0	0	0
ENSG00000164985	69.5079	76.5414	40.8365	50.0184	40.6599	46.8494	50.0878	53.5898	46.3883	45.485
ENSG00000094975	13.227	16.3693	14.2869	24.0567	15.248	25.8412	17.7909	23.4672	21.4207	20.8759
ENSG00000276426	0	0	0	0	0	0	0	0	0	0
ENSG00000242657	0	0	0	0.353941	0	0	0	0	0	0
ENSG00000132297	0.025269	0	0	0	0	0.021399	0	0	0	0
ENSG00000250715	0	0	0	0	0	0	0	0	0	0
ENSG00000243849	0	0	0.063342	0	0.058463	0	0	0.197133	0	0
ENSG00000224592	0	0.141696	0	0	0	0.11001	0	0	0	0.136241
ENSG00000273835	0	0	0	0	0	0	0	0	0	0
ENSG00000217686	0	0	0	0	0	0.11226	0	0	0	0
ENSG00000204850	0	0	0	0	0	0	0	0	0	0
ENSG00000232077	0.122625	0	0.463165	0.122227	0.218224	0.244611	0.259604	0.375822	0.13622	0.378157
ENSG00000228802	0	0	0	0	0	0	0.172566	0	0	0.226308
ENSG00000143032	1.19077	1.36722	0.767621	0.222768	0.40843	0.679924	0.879986	0.368863	0.610333	0.528774
ENSG00000279093	0	0	0	0	0	0	0	0	0	0
ENSG00000286871	0	0	0	0	0	0	0	0	0	0
ENSG00000274923	0	0	0	0	0	0	0	0	0	0
ENSG00000260727	12.4869	16.3588	13.6604	7.17389	7.43817	7.78313	10.2925	7.0714	5.49075	7.4398
ENSG00000066056	0	0	0.053825	0.226171	0.102445	0.014971	0.132589	0	0.031489	0
ENSG00000114742	13.018	13.8418	10.7575	16.211	11.8473	22.442	12.9322	20.3937	12.1571	24.622
ENSG00000266594	0	0	0	0	0	0	0	0	0	0
ENSG00000004846	13.2975	14.4888	12.3219	24.0885	14.5511	14.5428	13.4868	22.149	13.1693	17.4469
ENSG00000182240	0.890368	0.1677	0.184118	2.04646	0.18515	0.236293	0.742633	0.27163	1.24777	0.319505
ENSG00000236887	0	0	0.211391	0	0	0	0.169242	0	0	0
ENSG00000160050	2.56095	2.21504	2.77313	2.59655	2.41525	1.23762	2.99668	3.04213	2.94482	2.8259
ENSG00000287838	0	0	0	0	0	0	0	0	0	0
ENSG00000222209	0	0	0	0	0	0	0	0	0	0
ENSG00000233358	0	0	0	0.06797	0	0	0	0.047858	0	0
ENSG00000225827	0	0	0	0	0	0	0	0	0	0
ENSG00000116005	11.5388	12.5638	11.1888	14.5622	12.0823	17.2851	13.084	14.6558	12.9852	12.6174
ENSG00000140299	55.6575	64.1922	53.8986	82.2491	59.7771	76.7436	56.1186	77.5306	64.9142	72.4135
ENSG00000260063	0.40667	0.560244	0.224686	0.202855	0.339912	0.33627	0.20284	0.269882	0.323425	0.300926
ENSG00000145916	7.88121	9.53422	11.5729	10.6222	9.33435	10.2003	10.5214	9.39803	12.6367	10.8244
ENSG00000272931	2.02897	1.46645	0.613758	0.552226	0.467802	0.087487	1.72255	0.774502	0.630658	0.977628
ENSG00000276074	0	0	0	0	0	0	0	0	0	0
ENSG00000183023	18.0446	18.2726	1.96756	4.97773	1.73474	1.26367	2.54865	4.37848	3.52419	6.38337
ENSG00000130338	92.7129	98.7895	60.1499	69.9682	60.7098	49.1028	80.1985	75.5727	77.8018	79.459
ENSG00000080839	24.3669	32.4175	17.5003	17.8696	17.4941	11.9495	20.5336	21.5048	23.632	16.4883
ENSG00000136643	15.2495	16.058	15.4281	20.939	15.8541	18.1823	13.0589	18.5544	14.2671	16.2489
ENSG00000222960	0	0	0	0	0	0	0	0	0	0
ENSG00000220563	0	0	0.098329	0	0	0.168192	0	0.062085	0	0
ENSG00000287492	0	0	0	0	0	0	0	0	0	0
ENSG00000237406	2.86687	1.91553	2.32687	2.68385	1.55178	0.833028	1.64963	1.27565	1.58084	1.38846
ENSG00000064787	0	0	0.016286	0.016188	0.068331	0.189281	0.028101	0.005497	0	0
ENSG00000112972	19.3646	21.8842	7.61752	12.5224	7.22217	12.5498	9.39107	11.7071	8.41024	10.3566
ENSG00000236323	0	0	0	0	0	0.0904	0	0	0	0
ENSG00000228078	0	0	0	0	0	0	0	0	0	0
ENSG00000229247	0	0	0	0	0	0	0	0	0	0
ENSG00000226984	0.456599	0	0	0	0	0	0	0	0	0
ENSG00000265376	0	0	0	0	0	0	0	0	0	0
ENSG00000228421	0	0	0	0	0	0	0	0	0	0
ENSG00000171241	15.3731	22.8682	11.938	10.2074	9.16368	13.0464	21.2841	16.4545	16.6322	18.664
ENSG00000198677	35.8159	47.6548	45.9385	63.1462	43.2969	55.3029	49.2844	56.1217	47.5586	58.2258
ENSG00000270052	0	0	0	0	0	0	0.337177	0.392476	0.162828	0.221108
ENSG00000143867	0	0	0	0	0	0	0.010213	0	0	0
ENSG00000252802	0	0	0	0	0	0	0	0	0	0
ENSG00000243483	0	0	0	0	0	0	0	0	0	0
ENSG00000278998	0	0	0	0.060903	0.062308	0	0.054205	0	0	0
ENSG00000185013	0	0	0	0	0	0	0.113731	0	0	0
ENSG00000265352	0	0	0	0	0	0	0	0	0	0
ENSG00000049239	7.67777	10.2187	6.46138	6.44132	5.75701	5.9688	7.68752	6.41468	6.35542	5.21693
ENSG00000235092	1.542	1.15297	1.13617	0.904186	1.09559	0.886584	1.51051	0.588329	0.302638	1.27841
ENSG00000000971	0.023043	0.016527	0	0.036391	0	0.044017	0.064718	0.044373	0	0
ENSG00000224935	0	0	0	0	0	0	0	0	0	0
ENSG00000258439	0	0	0	0	0.133758	0	0	0	0	0
ENSG00000237840	0.357197	0	0	0.088278	0.297285	0	0	0.195905	0.187205	0.233943
ENSG00000087008	2.69346	2.93269	4.07837	3.28036	7.9103	3.25793	3.21079	4.1529	3.62189	3.57346
ENSG00000202231	0	0	0	0	0	0	0	0	0	0
ENSG00000237883	0.395938	0.306289	0.224468	0.249927	0	0.453577	0	0.2377	0	0
ENSG00000271563	0	0	0	0	0	0	0	0	0	0
ENSG00000224462	0.154462	0.264717	0.298625	0.620051	0.146998	0.178772	0.383408	0.361429	0.160495	0.415861
ENSG00000247925	0	0	0	0	0	0	0	0	0	0
ENSG00000226266	2.30533	0.624657	0.043573	1.74887	0.020314	0.776201	2.26641	0.89003	1.14211	1.15729
ENSG00000237922	0	0	0	0	0	0	0	0	0	0
ENSG00000225854	0	0	0	0	0	0	0	0	0	0
ENSG00000254373	0	0	0	0.307	0	0	0	0	0	0
ENSG00000174171	0.083073	0.16749	0.048267	0	0.045068	0.243856	0.053013	0.010333	0.037031	0.064439
ENSG00000159023	52.1771	57.2759	52.8626	66.8009	58.2334	56.8044	52.9481	63.6603	62.0266	55.2391
ENSG00000265942	0.427804	0.448116	0.815533	0	0.725127	0.349392	1.61138	0.503281	0.938892	1.2711
ENSG00000225082	0	0	0	0	0	0	0	0	0	0
ENSG00000232818	0.608791	0.484921	0.512084	1.05459	0.606233	0.187699	0.352046	0.649946	0.675573	0.70155
ENSG00000225585	0	0	0	0	0	0	0	0	0	0
ENSG00000239899	1.55725	1.09159	0.4953	3.13804	1.7587	2.55541	1.16675	1.83414	1.89055	3.08295
ENSG00000231876	0	0	0	0	0	0	0	0	0	0
ENSG00000274866	0	0	0	0	0	0	0	0	0	0
ENSG00000231949	0	0	0	0	0.160922	0	0.142825	0	0	0
ENSG00000267240	0	0	0	0	0	0	0	0	0	0
ENSG00000267416	0.635542	0.223813	0.202951	0.365219	0.185655	0.173578	0.24411	0.896492	0.234593	0.323296
ENSG00000283340	0	0	0	0	0	0	0	0	0	0
ENSG00000260786	0	0	0	0	0	0	0	0	0	0
ENSG00000286600	0	0	0	0	0	0	0	0	0	0
ENSG00000213082	0.213659	0	0	0	0	0	0	0	0	0
ENSG00000287731	0	0	0	0	0	0	0	0.018978	0	0
ENSG00000162378	11.8446	11.1016	17.8741	15.9627	18.9754	17.1235	14.5739	14.8937	15.5718	13.0154
ENSG00000238317	0	0	0	0	0	0	0	0	0	0
ENSG00000204428	0	0.382935	0.041185	0	0	0	0.672215	0.067338	0	0
ENSG00000115760	50.3242	66.5706	64.1925	84.1649	60.8256	74.9849	64.1522	66.6884	55.2212	61.1001
ENSG00000263622	0	0	0	0	0	0	0	0	0	0
ENSG00000177504	0.235547	0.117391	0	0	0	0	0	0.066252	0	0.483188
ENSG00000221440	0	0	0	0	0	0	0	0	0	0
ENSG00000257086	0.485615	0.771256	0.93038	1.53649	0.57052	0.795727	1.43017	1.1823	0.716153	1.23856
ENSG00000233844	21.5513	27.5037	10.8534	19.7443	10.2344	11.6567	10.9322	17.7916	11.4463	13.5381
ENSG00000238854	0	0	0	0	0	0	0	0	0	0
ENSG00000109771	1.07028	0.884188	0.763295	0.989442	0.957106	0.981154	0.7581	1.10809	0.682404	1.26421
ENSG00000188396	0.093761	0.496287	0.449718	0.161944	0.494952	0.692354	0.432771	0.39819	0.277106	0
ENSG00000138028	0	0	0.051783	0.03319	0	0	0.083086	0	0	0
ENSG00000170775	0	0	0	0.008955	0.018536	0.016951	0.015909	0	0.007601	0
ENSG00000248296	0.08836	0.093629	0	0.076375	0.077882	0	0	0.107395	0	0
ENSG00000160818	16.3767	17.034	23.0184	28.9413	18.8601	36.7845	19.3498	31.2956	20.2418	32.3336
ENSG00000225922	0	0	0	0	0	0	0	0	0	0
ENSG00000184988	3.22922	4.43083	5.7515	3.16935	4.35044	4.97516	3.21561	2.57756	2.89432	2.40178
ENSG00000287761	0.111346	0.118707	0.053653	0.241918	0	0.137658	0	0.2735	0.164986	0.286533
ENSG00000206598	0	0	0	0	0	0	0	0	0	0
ENSG00000139714	0	0.015558	0	0	0	0.011994	0	0.009011	0.114762	0.079432
ENSG00000237076	0	0	0	0	0	0	0	0	0	0
ENSG00000064309	13.6109	12.7665	11.4646	8.78813	8.17987	7.43659	12.1592	9.73895	10.8241	9.89836
ENSG00000251278	0.336104	0.176221	0	0	0	0	0	0	0.123771	0
ENSG00000197245	0	0.021563	0	0.017564	0.036285	0.01663	0.015606	0.01248	0	0
ENSG00000271344	0.049154	0.209873	0.284453	0.940821	0.263564	0.689269	0.304285	0.604959	0.473639	1.16554
ENSG00000230165	0	0	0	0	0	0	0	0	0	0
ENSG00000179270	0	0.007894	0	0	0.013312	0	0	0	0	0
ENSG00000168993	2.24181	2.52008	0.872493	4.32693	0.763348	0.452222	0.827456	2.57536	1.02637	2.01173
ENSG00000285572	0	0	0	0	0	0.008518	0	0	0.015277	0.010695
ENSG00000198203	3.96755	9.55502	5.77458	11.2035	6.03382	9.6652	7.01578	12.977	4.50219	11.189
ENSG00000227769	0	0	0	0.048954	0	0.056808	0	0	0	0
ENSG00000174371	29.4131	27.43	13.6253	16.6111	7.894	14.4702	12.4733	19.7699	12.8331	14.6091
ENSG00000257766	0	0	0	0	0	0	0	0	0	0
ENSG00000271874	0	0	0	0	0	0	0.17056	0.13234	0	0
ENSG00000125538	0	0	0	0.032207	0.035928	0.132363	0.062091	0	0	0
ENSG00000261048	0	0	0	0	0	0	0	0	0	0
